# ERROR ANALYSIS
# Metric                  LLM Beam Search       RNN Baseline   Difference
# ----------------------------------------------------------------------
# Substitutions                       998                542         +456
# Insertions                           16                 31          -15
# Deletions                           193                 21         +172
# ----------------------------------------------------------------------
# Total Errors                       1207                594         +613
# Hits (Correct)                     8254               8882         -628
# ----------------------------------------------------------------------
# WER                             12.78%             6.29%       +6.49%
#
# WER ON WORSE TRIALS ONLY (423 trials):
# LLM WER                         27.57%
# Baseline WER                     5.42%
#
# WER ON RANDOM SUBSET OF 50 WORSE TRIALS (seed=42):
# LLM WER                         27.09%
# Baseline WER                     5.76%
#
# RANDOM 50 SUBSET INDICES (50 trials):
16 51 53 61 69 165 172 174 177 193 261 301 318 372 387 389 390 393 430 440 489 503 513 580 582 584 594 622 739 748 829 942 1005 1045 1091 1092 1102 1103 1142 1151 1222 1268 1272 1289 1324 1327 1349 1351 1402 1412
#
# WER ON RANDOM SUBSET OF 25 WORSE TRIALS (seed=42):
# LLM WER                         30.59%
# Baseline WER                     8.24%
#
# RANDOM 25 SUBSET INDICES (25 trials):
51 53 61 69 165 172 177 193 261 372 389 393 430 440 503 748 942 1005 1045 1092 1102 1142 1222 1324 1327
#
# WER ON RANDOM SUBSET OF 10 WORSE TRIALS (seed=42):
# LLM WER                         33.33%
# Baseline WER                    12.00%
#
# RANDOM 10 SUBSET INDICES (10 trials):
51 177 193 261 393 440 503 1142 1324 1327
#
# WORSE TRIAL INDICES (423 trials):
4 7 8 16 18 20 23 30 37 39 40 47 51 53 55 61 69 73 74 76 88 94 97 99 101 106 108 113 115 118 119 134 135 137 139 146 148 153 155 156 157 160 162 164 165 166 168 172 173 174 175 176 177 179 180 181 191 193 201 203 219 226 229 234 235 238 245 249 252 254 260 261 264 267 273 286 294 296 300 301 316 318 321 326 328 331 332 336 337 339 340 343 344 345 346 351 352 353 356 360 361 372 373 374 379 380 381 383 385 386 387 389 390 392 393 398 404 408 428 430 431 432 435 436 437 440 441 442 443 444 455 456 457 473 488 489 492 493 494 502 503 506 513 514 516 518 519 522 525 527 528 530 532 533 534 535 536 538 539 540 541 542 543 544 548 549 550 551 571 576 577 578 580 581 582 583 584 585 586 587 590 591 593 594 595 596 597 598 599 604 610 611 614 618 622 641 663 665 688 690 692 693 694 699 703 704 706 711 715 718 724 729 731 736 739 740 748 753 763 770 774 776 782 785 798 802 807 810 819 829 831 833 843 845 847 850 852 856 859 862 863 865 870 873 877 879 891 897 906 910 912 914 918 920 931 934 936 939 942 947 950 952 955 956 957 960 962 970 979 990 991 993 995 997 999 1000 1001 1002 1003 1005 1006 1012 1020 1030 1038 1040 1041 1045 1046 1049 1056 1059 1060 1061 1063 1064 1073 1076 1077 1080 1081 1091 1092 1093 1094 1097 1098 1100 1102 1103 1105 1107 1109 1111 1112 1113 1115 1117 1118 1123 1128 1129 1131 1133 1134 1138 1140 1142 1143 1144 1149 1150 1151 1152 1154 1155 1156 1158 1169 1184 1190 1191 1209 1211 1213 1220 1222 1223 1224 1230 1231 1238 1239 1245 1251 1252 1255 1268 1270 1272 1273 1274 1276 1280 1287 1288 1289 1292 1309 1310 1312 1313 1315 1316 1319 1320 1323 1324 1326 1327 1330 1332 1333 1334 1335 1339 1346 1348 1349 1350 1351 1352 1353 1354 1365 1376 1377 1379 1380 1381 1382 1383 1384 1386 1390 1391 1394 1396 1397 1398 1400 1401 1402 1404 1412 1413 1414 1415 1417 1421 1422 1423 1424
#
id,llm_wer,baseline_wer,category,ground_truth,llm_prediction,baseline_prediction
1169,0.09,0.0,WORSE,it's actually turning out to be even worse than we thought,it's actually darning out to be even worse than we thought,it's actually turning out to be even worse than we thought
1184,0.22,0.0,WORSE,and i think he's as guilty as the devil,and i think he's as cunty as the never,and i think he's as guilty as the devil
1190,0.25,0.0,WORSE,i was so thrilled that they visited me,i was though thrilled that they visitant me,i was so thrilled that they visited me
1191,0.18,0.0,WORSE,so imagine all of his lines being spoken in that voice,so abolished all of his lights being spoken in that voice,so imagine all of his lines being spoken in that voice
1209,0.08,0.0,WORSE,are you talking about the acid rain situation or the ozone depletion,are you talking about the acid rain situation or the other depletion,are you talking about the acid rain situation or the ozone depletion
1211,0.17,0.0,WORSE,i have to be real careful,i have to be here careful,i have to be real careful
1213,0.25,0.0,WORSE,my husband travels frequently,my instant travels frequently,my husband travels frequently
1220,0.17,0.0,WORSE,i had found an entry point,i had found and entry point,i had found an entry point
1222,0.25,0.0,WORSE,selling bottles of water,selling botters of water,selling bottles of water
1223,0.2,0.0,WORSE,business as usual for traders,basis as usual for traders,business as usual for traders
1224,0.33,0.0,WORSE,they gave us a special deal,they gives us a basal deal,they gave us a special deal
1230,0.25,0.0,WORSE,a fairly good amount,a family good amount,a fairly good amount
1231,0.33,0.0,WORSE,that pleased me,that pleased,that pleased me
1238,0.5,0.0,WORSE,public relations,public reactions,public relations
1239,0.22,0.0,WORSE,it's real easy to swing in there for breakfast,it's where easy to swing in there for breakfasts,it's real easy to swing in there for breakfast
1245,0.17,0.0,WORSE,my wife and daughter were kidnapped,my wife and daughter were,my wife and daughter were kidnapped
1246,0.4,0.6,BETTER,satan rejoiced with his birth,sentence recordset with his birth,set a record with his birth
1250,0.11,0.11,SAME,take a stash of books or small quiet toys,take a stacks of books or small quiet toys,take a stack of books or small quiet toys
1251,0.44,0.0,WORSE,i would reconsider where i was buying it from,i would reconciliations buying it from,i would reconsider where i was buying it from
1252,0.25,0.0,WORSE,it was written at a third grade level,it was renton at a third wind level,it was written at a third grade level
1253,0.12,0.12,SAME,they're doing a lot of good research here,they're doing a lot of good concerns here,they're doing a lot of good reasons here
1255,0.2,0.0,WORSE,do you like to travel,do you like to devil,do you like to travel
1256,0.33,0.33,SAME,the state and the city are contradicting each other,the state and the city are continuity is still,the state and the city are confronting it today
1257,0.5,0.5,SAME,how did researchers reach this conclusion,i did prisoners write this conclusion,did prisoners write this conclusion
1259,0.22,0.22,SAME,the measure passed the house by a landslide vote,the measure passed the house by a london,the measure passed the house by a london move
1260,0.5,0.5,SAME,they sent us a little booklet to read,the site has a little bullets to read,the site has a little bullet to read
1265,0.43,0.43,SAME,my husband is real into sports too,my husband is really into just two,my husband is really into voice to
1266,0.0,0.29,BETTER,i don't know if it's that serious,i don't know if it's that serious,i don't know if in that area
1267,0.14,0.29,BETTER,i'm going to visit florida and louisiana,i'm going to visit rarity and louisiana,i'm going to visit family in louisiana
1268,0.14,0.0,WORSE,cars have come down in price significantly,cars have come down in price,cars have come down in price significantly
1270,0.23,0.08,WORSE,i kind of wish that they had a little league for the boys,i kind of weeks that they had a little look for the mars,i kind of wish that they had a little look for the boys
1272,0.29,0.14,WORSE,it's nice to have a pet dog,it's not to have a bad dog,it's nice to have a bad dog
1273,0.22,0.0,WORSE,that's one good thing about having a cat though,that's one good thing about every a can't though,that's one good thing about having a cat though
1274,0.29,0.14,WORSE,the rich people started leaving the city,the rest people started living the city,the right people started leaving the city
1276,0.12,0.0,WORSE,actually it makes sense to a certain extent,factually it makes sense to a certain extent,actually it makes sense to a certain extent
1280,0.1,0.0,WORSE,but it didn't get the upper part of my body,but it didn't get the happier part of my body,but it didn't get the upper part of my body
1287,0.2,0.0,WORSE,i have two other sisters,i have to other sisters,i have two other sisters
1288,0.14,0.0,WORSE,i think it could affect the outcome,i think it could avert the outcome,i think it could affect the outcome
1289,0.12,0.0,WORSE,some of the students are failing the class,some of the students are feeling the class,some of the students are failing the class
1292,0.14,0.0,WORSE,about the same i dress for school,about the same i dressed for school,about the same i dress for school
1309,0.5,0.0,WORSE,but do you think bill gates should resign,what do you think peelings should reside,but do you think bill gates should resign
1310,0.2,0.0,WORSE,evidently he was elected president,evidently he was elected,evidently he was elected president
1312,0.5,0.0,WORSE,i'm getting a gut feeling here,i'm getting a lot really hear,i'm getting a gut feeling here
1313,0.2,0.0,WORSE,does it justify the cost,wht it justify the cost,does it justify the cost
1315,0.6,0.0,WORSE,so that's got everybody excited,so that's not everbody extorted,so that's got everybody excited
1316,0.29,0.0,WORSE,didn't mean to cut you off there,didn't mean to get you off their,didn't mean to cut you off there
1319,0.33,0.0,WORSE,it's actually the first car we ever bought new,it's axially first car we ever bought you,it's actually the first car we ever bought new
1320,0.22,0.0,WORSE,keeping things concise is usually the way to go,company things contours is usually the way to go,keeping things concise is usually the way to go
1323,1.0,0.86,WORSE,i hope everything works out up there,is it easing those in all their,if anything goes on in there
1324,0.83,0.67,WORSE,are you pleased with this decision,if you lose this is ignition,he leaves with his decision
1325,0.25,0.25,SAME,the town is just over the hill here,the turn is js over the hill here,the dude is so over the hill here
1326,0.5,0.25,WORSE,it is totally ridiculous,it is literally deductions,it is literally ridiculous
1327,0.78,0.44,WORSE,in other words there is a choice to make,it either works the is joining to work,in other words the is going to work
1328,0.33,0.33,SAME,that does not seem quite fair,that does not seem planed for,that does not seem paid for
1329,0.33,0.33,SAME,that is horrible,that is verticals,that is over
1330,0.22,0.0,WORSE,fill the jar to the top with boiling water,for the jog to the top with boiling water,fill the jar to the top with boiling water
1331,0.29,0.29,SAME,it was a prime time football game,it was a point tend football game,it was a big ten football game
1332,1.0,0.0,WORSE,not too long ago,but to,not too long ago
1333,0.62,0.12,WORSE,she has had really good luck this year,she is out playfield this year,she has had pretty good luck this year
1334,0.5,0.0,WORSE,i went back to school and got my master's degree,i went back to store it at my mrs.,i went back to school and got my master's degree
1335,0.14,0.0,WORSE,i hope everything works out up there,i hope mothering works out up there,i hope everything works out up there
1336,0.67,0.67,SAME,are you pleased with this decision,i see plagues the this decision,she played the this decision
1339,0.33,0.22,WORSE,in other words there is a choice to make,it other words there is a prize to pay,in other words there is a price to pay
1341,0.33,1.0,BETTER,that is horrible,that is forrester,that is quite a bit
1342,0.44,0.44,SAME,fill the jar to the top with boiling water,file the trying to the time with playing water,while they try to the time with boiling water
1343,0.29,0.29,SAME,it was a prime time football game,it was a big time circle game,it was a big time soccer game
1345,0.38,0.38,SAME,she has had really good luck this year,she is an pretty good luck this year,we have had pretty good luck this year
1346,0.3,0.0,WORSE,i went back to school and got my master's degree,i went back to store and got my worsens,i went back to school and got my master's degree
1348,0.22,0.0,WORSE,college credit for community service is a good idea,knowledge readied for community service is a good idea,college credit for community service is a good idea
1349,0.25,0.0,WORSE,ethical and religious views on need and pleasure,lexical and religious fields on need and pleasure,ethical and religious views on need and pleasure
1350,0.22,0.0,WORSE,the past few weeks are a case in point,the best you weeks are a case in point,the past few weeks are a case in point
1351,0.2,0.0,WORSE,the government offers financial services,the bombardment offers financial services,the government offers financial services
1352,0.18,0.0,WORSE,mix some cream sauce with it and pour it over rice,missed some cream sauce with it and boil it over rice,mix some cream sauce with it and pour it over rice
1353,0.5,0.0,WORSE,people are dropping out of school,mabel are camping out of your,people are dropping out of school
1354,0.33,0.0,WORSE,a lot of chicken and rice,a lot of chun and race,a lot of chicken and rice
1360,0.09,0.09,SAME,you don't have to be an expert to play this game,you don't have to be an upside to play this game,you don't have to be an option to play this game
1365,0.38,0.0,WORSE,the first demonstration of a touch screen display,the first demonstration of a church when displaying,the first demonstration of a touch screen display
1368,0.17,0.17,SAME,if you bring some more stuff,if you made some more stuff,if you need some more stuff
1376,0.12,0.0,WORSE,i think there's about seventy five people here,i think there's about seventy five beatle here,i think there's about seventy five people here
1377,0.29,0.0,WORSE,whatever they tell you is a lie,whatever the dog you is a lie,whatever they tell you is a lie
1378,0.62,0.75,BETTER,they can't do as good of a job,they can't to have two of them,they get to have two of them
1379,0.5,0.0,WORSE,it's a nice place,it's a guys please,it's a nice place
1380,0.6,0.0,WORSE,everybody is sitting here screaming,everybody is seti something,everybody is sitting here screaming
1381,0.38,0.12,WORSE,i just can't do those types of puzzles,i just can't do those tests some bases,i just can't do those types of bases
1382,0.64,0.55,WORSE,if their skirts are above the knee they are too short,if there kansan the money they are to write,if their kids are up to the mean they are to write
1383,0.25,0.0,WORSE,how long have you lived in this house,i long have you lived in this off,how long have you lived in this house
1384,1.0,0.5,WORSE,especially if he's a repeat offender,exceptionally zapruder,essentially it is a repeat offender
1385,0.4,0.4,SAME,it's a quick growing industry,it's a back carry industry,it's a big dairy industry
1386,0.6,0.2,WORSE,some new types of furniture,some new tax or monitor,some new piece of furniture
1388,0.43,0.43,SAME,it was about nine o'clock at night,it was before mine along at night,it was before man along at night
1389,0.5,0.75,BETTER,how is your boss at your new job,or is your bags at your meet from,ar is so bad that your move from
1390,0.25,0.12,WORSE,which is probably about what their equity is,which is probably about what their apennines,which is probably about what their company is
1391,0.33,0.0,WORSE,my father is the man in the corduroy jacket,my something is the man in the arteries dogon,my father is the man in the corduroy jacket
1392,0.5,0.5,SAME,they can't read anything,they get mean anything,they can mean anything
1393,0.57,0.57,SAME,the two seats up front are empty,the two scenes of what are api,the two scenes of what are happy
1394,0.5,0.0,WORSE,it's a personal decision,it's a mystically,it's a personal decision
1396,0.25,0.0,WORSE,keep it clean please,keep it clean place,keep it clean please
1397,0.2,0.1,WORSE,i think it's good that you see your cousins frequently,i think it's just that you see your cousins probably,i think it's good that you see your cousins regularly
1398,0.1,0.0,WORSE,about how many calls have you made on this system,about how many calls of you made on this system,about how many calls have you made on this system
1399,0.12,0.25,BETTER,i don't know what you think about that,i don't know what the think about that,i don't know what the thing about that
1400,0.75,0.62,WORSE,eat slowly chew well and enjoy the meal,it sorely rule well and agree the mail or,it slowly grew well and agree the tell all
1401,0.25,0.0,WORSE,i'd like to see silence of the lambs,i'd like to see talents of the knives,i'd like to see silence of the lambs
1402,0.25,0.12,WORSE,we are quite simply at a tipping point,we are quite simply at a papyrus,we are quite simply at a peak point
1404,0.17,0.0,WORSE,just forty miles north of here,just funny miles north of here,just forty miles north of here
1405,0.25,0.25,SAME,look at the statistics,look at the,look at the section
1407,0.2,0.4,BETTER,losers all the way around,listens all the way around,this is all the way around
1408,0.33,0.33,SAME,i drove a cadillac back then,i drove a donnelly but then,i drove a tunnel but then
1412,0.29,0.0,WORSE,this is an invasion of privacy issue,this is an efficient of primacy issue,this is an invasion of privacy issue
1413,0.17,0.0,WORSE,a really good thing to do,i really good thing to do,a really good thing to do
1414,0.33,0.0,WORSE,my son just adopted a cat,my son just apartment a,my son just adopted a cat
1415,0.29,0.14,WORSE,the only other place i've ever vacationed,the only other place have ever physicians,the only other place i've ever vacation
1416,0.17,0.17,SAME,but they have snakes over there,but they have since over there,but they have six over there
1417,0.25,0.12,WORSE,they had snacks and story time and everything,they had squats story time and everything,they had sex and story time and everything
1418,0.12,0.12,SAME,because of a service that they could provide,because of a service that they could refined,because of a service that they could buy
1420,0.33,0.33,SAME,there's no deductions,there's all deductions,there's no tension
1421,0.25,0.0,WORSE,what if you were in your kid's shoes,what if you were in their kids seems,what if you were in your kid's shoes
1422,0.14,0.0,WORSE,i don't know if you've tried it,i don't know if you'd tried it,i don't know if you've tried it
1423,0.5,0.33,WORSE,barometric pressure drops during a tornado,parametric pressure cracks during a cornett,barometric pressure drops during the morning
1424,0.29,0.0,WORSE,cover him up and keep him warm,favor him up and keep in warm,cover him up and keep him warm
